CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Purchase Days Ago,Churn
CUST_0847,68,Female,54,7,8,4,Premium,4641.35,235,0
CUST_0848,62,Female,53,26,6,22,Basic,1939.35,331,1
CUST_0849,30,Male,42,21,1,8,Premium,1283.77,31,0
CUST_0850,21,Male,59,24,8,25,Standard,2818.85,348,1
CUST_0851,18,Female,47,15,3,26,Basic,4001.31,224,1
CUST_0852,66,Female,30,2,7,28,Basic,118.46,153,1
CUST_0853,57,Female,41,23,6,15,Premium,3193.75,212,0
CUST_0854,49,Female,34,20,6,21,Premium,3022.93,92,0
CUST_0855,51,Female,37,25,7,13,Premium,1658.95,331,0
CUST_0856,45,Female,6,12,0,21,Standard,2311.97,348,0
CUST_0857,48,Male,7,1,4,7,Basic,1310.12,129,0
CUST_0858,25,Female,32,23,1,26,Premium,3970.44,197,0
CUST_0859,56,Male,32,22,1,19,Standard,3209.22,42,0
CUST_0860,43,Female,53,8,0,18,Premium,2710.29,228,0
CUST_0861,51,Female,25,5,4,13,Basic,2023.38,194,1
CUST_0862,20,Male,33,15,1,6,Premium,1527.78,18,0
CUST_0863,67,Male,55,1,3,4,Basic,4131.41,333,0
CUST_0864,29,Male,58,1,2,17,Standard,2311.9,243,0
CUST_0865,18,Male,7,25,2,1,Standard,2557.09,276,0
CUST_0866,61,Female,52,10,1,10,Premium,2652.06,127,0
CUST_0867,22,Male,57,22,5,21,Basic,2297.0,75,0
CUST_0868,47,Female,12,10,1,7,Basic,1354.83,62,0
CUST_0869,47,Male,16,21,7,0,Basic,689.67,288,0
CUST_0870,34,Female,16,15,7,26,Premium,582.83,186,1
CUST_0871,65,Female,43,17,4,21,Basic,3811.57,178,0
CUST_0872,64,Female,53,22,9,11,Basic,1195.29,166,0
CUST_0873,40,Female,36,6,6,1,Basic,372.8,183,0
CUST_0874,32,Female,13,3,3,17,Basic,4007.84,28,0
CUST_0875,54,Female,7,13,0,6,Premium,854.9,330,0
CUST_0876,38,Male,36,16,1,25,Premium,3163.22,247,0
CUST_0877,31,Female,47,8,9,16,Basic,1759.35,337,1
CUST_0878,19,Male,51,15,9,21,Basic,719.75,22,1
CUST_0879,28,Male,9,17,3,29,Standard,2130.96,96,0
CUST_0880,68,Female,32,17,0,22,Standard,172.56,122,0
CUST_0881,56,Male,11,22,7,13,Basic,4221.12,250,0
CUST_0882,55,Female,8,26,8,23,Basic,2616.14,308,1
CUST_0883,51,Male,33,13,3,6,Standard,781.88,334,0
CUST_0884,55,Female,23,17,9,21,Standard,1261.2,326,1
CUST_0885,67,Male,25,6,2,24,Basic,2295.08,137,0
CUST_0886,51,Female,56,17,1,28,Premium,1025.46,277,1
CUST_0887,35,Female,8,16,4,2,Premium,1416.14,320,0
CUST_0888,47,Female,45,14,2,26,Basic,2718.49,332,0
CUST_0889,32,Female,22,13,9,5,Basic,4179.78,61,0
CUST_0890,44,Male,59,6,6,19,Standard,2069.01,250,1
CUST_0891,68,Female,4,3,5,1,Standard,3613.18,95,0
CUST_0892,51,Male,40,14,0,16,Premium,4395.75,296,0
CUST_0893,69,Male,3,14,7,11,Basic,1159.87,184,0
CUST_0894,55,Male,29,15,1,11,Standard,4055.24,260,0
CUST_0895,50,Female,41,8,4,29,Premium,3811.27,287,1
CUST_0896,41,Male,29,29,8,16,Premium,1848.99,155,0
CUST_0897,32,Male,34,15,7,26,Premium,4948.65,186,1
CUST_0898,47,Male,34,22,1,9,Standard,1386.6,69,0
CUST_0899,59,Female,28,29,8,2,Standard,1348.54,326,0
CUST_0900,68,Female,13,27,4,19,Basic,3884.07,261,0
CUST_0901,34,Male,15,13,9,17,Basic,2229.82,115,1
CUST_0902,22,Female,23,17,5,12,Premium,1720.9,347,0
CUST_0903,46,Female,44,21,2,11,Premium,975.45,8,0
CUST_0904,21,Male,26,24,2,26,Standard,3850.13,265,0
CUST_0905,27,Male,4,3,9,26,Standard,3952.98,271,1
CUST_0906,34,Female,26,28,7,29,Basic,2876.16,249,1
CUST_0907,27,Male,40,6,9,26,Basic,4790.84,105,1
CUST_0908,34,Female,9,5,9,16,Basic,1659.0,263,1
CUST_0909,37,Female,55,22,1,3,Standard,1176.13,224,0
CUST_0910,41,Female,5,26,1,22,Premium,3419.59,328,0
CUST_0911,22,Female,56,17,4,9,Basic,3816.2,271,0
CUST_0912,51,Female,32,23,5,10,Basic,1202.04,165,0
CUST_0913,23,Female,20,25,1,5,Standard,475.39,83,0
CUST_0914,19,Male,50,2,4,5,Basic,4071.53,295,0
CUST_0915,30,Male,11,26,6,26,Premium,4884.86,134,0
CUST_0916,60,Female,15,15,9,8,Standard,3258.89,211,0
CUST_0917,60,Female,32,5,9,29,Basic,1461.55,313,1
CUST_0918,65,Female,28,26,7,14,Basic,4983.7,92,0
CUST_0919,28,Male,22,20,6,1,Standard,4477.01,337,0
CUST_0920,68,Female,41,6,7,3,Standard,2615.57,127,0
CUST_0921,64,Male,17,6,8,4,Basic,4144.07,191,0
CUST_0922,40,Female,59,27,4,16,Premium,4097.52,159,0
CUST_0923,33,Female,26,18,4,7,Standard,4680.51,331,0
CUST_0924,48,Male,44,18,9,7,Premium,4220.53,335,0
CUST_0925,28,Male,7,4,3,21,Basic,3254.03,10,1
CUST_0926,33,Female,42,17,8,11,Premium,3085.59,107,0
CUST_0927,25,Female,57,25,4,20,Basic,2390.05,87,1
CUST_0928,21,Female,26,14,1,7,Basic,3169.78,67,0
CUST_0929,57,Male,25,14,9,18,Basic,3996.56,62,1
CUST_0930,21,Male,10,13,7,2,Basic,4848.28,146,0
CUST_0931,42,Male,59,7,6,17,Premium,2389.71,153,0
CUST_0932,20,Male,45,12,7,20,Basic,2910.9,107,0
CUST_0933,49,Male,19,23,2,18,Basic,2279.55,148,0
CUST_0934,20,Male,11,15,3,18,Premium,3375.59,186,0
CUST_0935,44,Female,13,19,4,14,Standard,3186.61,349,0
CUST_0936,46,Female,53,11,5,5,Premium,187.39,342,0
CUST_0937,49,Male,8,15,0,15,Premium,2751.69,178,0
CUST_0938,67,Female,40,12,3,7,Premium,533.59,335,0
CUST_0939,68,Female,4,3,9,15,Basic,229.28,266,1
CUST_0940,36,Male,47,17,4,17,Basic,3976.87,149,0
CUST_0941,38,Female,31,3,6,19,Basic,1367.38,247,1
CUST_0942,22,Male,28,19,4,15,Standard,1769.21,254,0
CUST_0943,35,Male,11,20,0,10,Basic,414.01,29,0
CUST_0944,45,Female,43,4,6,6,Standard,979.55,352,1
CUST_0945,59,Male,1,3,7,16,Basic,3851.46,266,1
CUST_0946,39,Male,49,26,6,16,Premium,2518.3,13,1
CUST_0947,38,Male,47,16,3,11,Basic,4415.28,47,0
CUST_0948,23,Male,52,12,7,12,Standard,2046.49,151,0
CUST_0949,18,Male,38,8,4,9,Standard,1416.63,50,0
CUST_0950,22,Male,24,24,9,6,Basic,1803.24,215,1
CUST_0951,58,Male,54,29,8,13,Premium,3592.58,132,0
CUST_0952,29,Male,57,29,9,22,Basic,2819.53,113,1
CUST_0953,43,Female,47,17,4,0,Basic,4530.54,252,0
CUST_0954,63,Female,31,7,0,16,Basic,3050.63,341,0
CUST_0955,51,Female,41,11,8,3,Premium,2515.79,53,0
CUST_0956,66,Male,46,18,4,20,Standard,3950.19,130,0
CUST_0957,31,Male,50,1,5,4,Premium,4742.92,324,0
CUST_0958,43,Female,26,3,3,19,Standard,1843.64,193,1
CUST_0959,62,Female,49,4,5,23,Standard,1324.39,79,1
CUST_0960,44,Female,50,13,7,22,Standard,3119.47,57,1
CUST_0961,26,Male,5,6,2,24,Premium,2544.48,97,1
CUST_0962,43,Female,20,26,4,6,Basic,4947.01,198,0
CUST_0963,64,Female,52,14,1,9,Basic,2365.57,135,0
CUST_0964,39,Male,41,5,1,16,Basic,464.22,147,0
CUST_0965,64,Female,11,16,6,28,Basic,4889.11,172,0
CUST_0966,47,Male,56,15,9,29,Basic,4233.58,63,1
CUST_0967,60,Male,54,15,9,6,Premium,973.43,65,1
CUST_0968,65,Male,33,4,9,0,Premium,4532.57,295,1
CUST_0969,34,Female,50,8,5,6,Premium,1769.27,211,0
CUST_0970,43,Female,38,27,3,25,Premium,1947.85,109,1
CUST_0971,53,Male,27,16,4,23,Premium,4541.32,282,0
CUST_0972,18,Female,34,28,0,10,Premium,2697.57,172,0
CUST_0973,25,Female,15,16,6,8,Premium,775.04,12,0
CUST_0974,66,Female,32,4,7,11,Basic,1908.38,333,1
CUST_0975,52,Female,58,13,8,2,Standard,3638.28,220,0
CUST_0976,69,Male,21,26,7,3,Premium,953.5,342,0
CUST_0977,32,Female,46,28,4,3,Standard,2992.13,286,0
CUST_0978,64,Male,5,13,2,27,Premium,3506.84,172,1
CUST_0979,39,Male,6,2,9,24,Premium,1784.88,236,1
CUST_0980,31,Female,38,3,8,12,Basic,3500.02,166,0
CUST_0981,43,Male,22,22,5,22,Standard,4432.62,187,0
CUST_0982,45,Female,18,8,4,18,Basic,2413.37,170,1
CUST_0983,40,Female,14,24,2,9,Basic,1976.26,52,0
CUST_0984,31,Male,10,15,5,4,Standard,1330.68,319,0
CUST_0985,41,Male,46,11,2,6,Basic,3060.61,189,0
CUST_0986,19,Male,13,9,9,23,Premium,4411.28,120,1
CUST_0987,62,Male,31,7,5,15,Premium,1690.84,105,1
CUST_0988,43,Female,30,13,3,0,Premium,2041.55,162,0
CUST_0989,31,Female,3,2,1,11,Premium,2092.47,295,0
CUST_0990,68,Female,30,8,7,1,Premium,2847.98,41,0
CUST_0991,24,Male,6,7,3,6,Basic,1219.2,364,0
CUST_0992,20,Male,29,24,8,10,Basic,4128.83,165,0
CUST_0993,64,Male,8,12,6,28,Premium,1548.45,321,1
CUST_0994,40,Female,44,19,1,29,Premium,3556.28,335,1
CUST_0995,63,Male,45,7,3,12,Basic,2614.76,160,0
CUST_0996,60,Female,43,10,4,1,Standard,2970.9,264,0
CUST_0997,64,Male,44,29,2,6,Basic,980.08,353,0
CUST_0998,62,Female,33,25,8,14,Basic,3701.61,18,0
CUST_0999,35,Female,17,16,4,24,Basic,1024.24,173,0
CUST_1000,55,Male,48,3,1,10,Basic,656.02,352,0
CUST_1001,52,Male,11,10,2,1,Basic,2778.73,33,0
CUST_1002,68,Female,13,6,8,6,Standard,3575.56,261,0
CUST_1003,32,Female,50,18,6,3,Premium,345.18,210,0
CUST_1004,42,Male,11,18,1,10,Premium,440.04,330,0
CUST_1005,54,Male,31,5,8,28,Standard,4033.13,164,1
CUST_1006,45,Female,28,21,3,1,Premium,4064.26,5,0
CUST_1007,27,Male,44,29,8,28,Premium,1301.99,34,1
CUST_1008,56,Female,6,7,1,15,Premium,3114.62,280,0
CUST_1009,34,Female,41,28,9,6,Standard,2271.58,145,0
CUST_1010,56,Male,16,2,3,12,Standard,3200.21,351,0
CUST_1011,39,Male,4,11,4,4,Premium,4328.11,71,0
CUST_1012,43,Male,35,13,1,16,Premium,491.3,348,0
CUST_1013,61,Male,48,23,9,20,Premium,3912.12,230,0
CUST_1014,42,Male,56,5,0,11,Basic,2515.84,125,0
CUST_1015,34,Female,59,6,6,27,Basic,2864.22,278,1
CUST_1016,30,Female,26,24,9,18,Basic,3304.26,271,1
CUST_1017,37,Male,57,26,0,6,Standard,4620.85,357,0
CUST_1018,42,Male,12,29,7,5,Premium,377.93,15,1
CUST_1019,21,Male,11,14,2,7,Standard,244.43,242,0
CUST_1020,27,Female,37,12,9,12,Standard,973.48,153,1
CUST_1021,20,Male,25,4,5,4,Standard,4933.59,53,0
CUST_1022,58,Male,18,29,6,1,Premium,3603.87,149,0
CUST_1023,62,Female,19,23,9,8,Basic,3111.74,358,0
CUST_1024,35,Female,23,6,0,29,Premium,330.49,219,1
CUST_1025,64,Male,55,10,5,10,Premium,4407.64,113,0
CUST_1026,53,Male,38,18,6,23,Standard,4082.51,288,0
CUST_1027,64,Male,54,15,5,5,Standard,3357.52,277,0
CUST_1028,39,Female,18,8,3,28,Standard,1761.74,83,1
CUST_1029,51,Male,26,26,0,25,Basic,445.47,218,0
CUST_1030,64,Male,6,9,8,6,Basic,2942.19,226,0
CUST_1031,25,Male,4,5,3,24,Basic,3626.5,270,0
CUST_1032,57,Female,44,10,6,6,Premium,561.78,15,1
CUST_1033,66,Female,51,20,6,18,Standard,3205.46,290,1
CUST_1034,61,Male,29,6,1,5,Premium,1503.19,339,0
CUST_1035,36,Male,59,16,0,10,Basic,3844.8,265,0
CUST_1036,59,Female,34,24,7,28,Standard,2744.12,199,1
CUST_1037,58,Female,17,27,7,10,Basic,732.28,158,1
CUST_1038,54,Female,43,3,6,6,Standard,2679.95,333,0
CUST_1039,23,Female,43,10,7,1,Standard,2039.11,207,0
CUST_1040,69,Female,53,11,2,18,Premium,983.74,174,0
CUST_1041,43,Female,16,11,1,3,Premium,4223.43,184,0
CUST_1042,51,Female,2,17,6,25,Basic,154.04,265,1
CUST_1043,62,Female,34,4,7,5,Premium,1629.43,246,0
CUST_1044,23,Female,55,4,0,16,Premium,161.72,36,0
CUST_1045,54,Male,8,17,9,24,Premium,570.43,259,1
CUST_1046,50,Male,13,9,8,4,Standard,1555.77,19,0
CUST_1047,39,Male,42,19,3,28,Premium,365.93,23,1
CUST_1048,38,Female,8,5,3,27,Basic,3023.49,104,1
CUST_1049,23,Male,30,22,2,29,Standard,525.63,241,1
CUST_1050,23,Female,32,24,5,6,Standard,3538.4,361,0
CUST_1051,65,Female,36,6,0,8,Premium,357.95,204,0
CUST_1052,21,Male,47,3,5,24,Standard,390.61,253,1
CUST_1053,47,Female,30,22,1,0,Basic,1596.1,142,0
CUST_1054,28,Male,1,1,8,0,Basic,4493.2,302,0
CUST_1055,47,Male,43,20,1,18,Standard,3242.83,143,0
CUST_1056,48,Male,39,22,6,5,Premium,3873.64,271,0
CUST_1057,41,Female,17,16,0,17,Premium,793.61,307,0
CUST_1058,26,Male,59,23,6,9,Standard,4187.21,110,0
CUST_1059,20,Female,20,11,4,27,Basic,139.92,8,1
CUST_1060,68,Male,24,13,7,10,Standard,1143.98,69,0
CUST_1061,48,Male,50,27,3,0,Premium,3118.85,190,0
CUST_1062,57,Male,22,10,9,0,Premium,1938.71,179,0
CUST_1063,54,Female,29,3,6,12,Standard,4922.55,63,0
CUST_1064,53,Female,22,9,5,4,Basic,248.66,68,0
CUST_1065,41,Female,44,28,4,19,Standard,4993.13,206,0
CUST_1066,48,Male,9,12,3,0,Basic,3155.78,6,0
CUST_1067,23,Male,37,23,6,19,Basic,2837.66,119,1
CUST_1068,19,Female,10,14,4,2,Standard,391.61,313,0
CUST_1069,37,Female,36,1,4,17,Standard,1439.31,31,0
CUST_1070,45,Female,37,18,0,8,Basic,4630.85,6,0
CUST_1071,28,Female,28,17,1,13,Basic,1835.81,207,0
CUST_1072,21,Female,28,27,4,26,Basic,3342.1,157,1
CUST_1073,32,Female,42,9,2,16,Basic,4997.53,67,0
CUST_1074,23,Male,43,9,1,22,Premium,1389.04,330,0
CUST_1075,66,Female,21,23,3,13,Standard,2922.8,353,0
CUST_1076,47,Male,24,10,3,28,Basic,3512.55,336,1
CUST_1077,55,Male,42,19,3,3,Standard,906.67,289,0
CUST_1078,68,Female,40,29,3,4,Basic,828.5,140,0
CUST_1079,19,Female,2,15,2,25,Standard,2335.91,300,0
CUST_1080,32,Male,55,5,6,20,Standard,1990.48,13,1
CUST_1081,28,Female,8,15,8,16,Basic,3599.66,152,1
CUST_1082,25,Female,48,20,4,21,Basic,440.59,313,1
CUST_1083,43,Male,27,23,3,28,Standard,4863.62,352,1
CUST_1084,68,Male,22,25,1,24,Standard,169.96,109,0
CUST_1085,62,Male,37,28,1,1,Standard,3046.45,356,0
CUST_1086,61,Female,27,2,4,22,Premium,2856.9,149,1
CUST_1087,22,Male,57,13,6,21,Basic,760.11,204,1
CUST_1088,23,Female,29,24,9,4,Premium,839.49,307,0
CUST_1089,43,Male,3,16,9,3,Premium,3984.12,21,0
CUST_1090,21,Male,44,15,8,3,Basic,4449.06,60,0
CUST_1091,36,Male,13,25,6,5,Basic,1486.78,21,0
CUST_1092,37,Female,45,10,4,19,Premium,2246.02,363,1
CUST_1093,50,Female,10,14,9,20,Basic,1839.48,245,1
CUST_1094,37,Male,36,10,9,12,Standard,455.48,73,1
CUST_1095,66,Male,9,25,9,21,Standard,3398.7,76,0
CUST_1096,29,Male,54,14,5,4,Premium,4143.45,186,0
CUST_1097,64,Female,56,26,2,22,Premium,1593.91,78,1
CUST_1098,18,Male,55,23,4,24,Basic,4951.86,65,0
CUST_1099,43,Female,27,9,7,25,Basic,471.67,342,1
CUST_1100,31,Male,34,25,0,22,Premium,3342.77,290,1
CUST_1101,55,Male,51,14,0,6,Premium,2296.32,56,0
CUST_1102,54,Male,1,3,6,19,Standard,2288.35,331,1
CUST_1103,28,Male,32,20,4,0,Standard,2342.46,259,0
CUST_1104,53,Male,25,16,4,13,Basic,1367.54,190,0
CUST_1105,30,Male,29,2,0,23,Standard,3606.26,6,0
CUST_1106,60,Female,7,10,8,3,Basic,3635.72,6,0
CUST_1107,20,Male,49,3,0,16,Basic,1483.75,191,1
CUST_1108,50,Female,3,11,4,20,Basic,4193.0,148,0
CUST_1109,23,Male,20,11,9,13,Standard,1652.54,258,1
CUST_1110,67,Male,20,21,8,15,Premium,3652.96,218,0
CUST_1111,27,Female,53,21,3,13,Premium,692.9,90,0
CUST_1112,22,Male,30,22,7,15,Standard,926.64,312,1
CUST_1113,40,Female,35,13,5,23,Premium,1647.4,352,1
CUST_1114,27,Female,35,7,2,19,Basic,3009.98,10,0
CUST_1115,61,Male,49,23,3,28,Premium,3263.01,87,1
CUST_1116,19,Female,39,17,1,27,Standard,2042.15,250,1
CUST_1117,30,Female,27,2,0,7,Premium,481.41,326,0
CUST_1118,57,Male,26,12,7,23,Basic,1930.81,151,1
CUST_1119,19,Female,14,25,0,2,Basic,3474.96,113,0
CUST_1120,37,Male,17,10,0,24,Standard,3387.88,30,0
CUST_1121,18,Male,18,18,3,18,Standard,884.96,128,1
CUST_1122,54,Male,45,22,9,0,Standard,138.14,78,0
CUST_1123,26,Male,52,27,9,1,Basic,3789.61,55,0
CUST_1124,34,Female,29,11,5,14,Premium,621.2,305,1
CUST_1125,26,Male,20,16,8,21,Premium,503.51,34,1
CUST_1126,28,Male,53,17,0,27,Standard,113.24,105,1
CUST_1127,32,Female,27,19,6,9,Premium,2219.75,172,1
CUST_1128,41,Male,18,18,9,17,Premium,2565.99,22,0
CUST_1129,55,Male,4,3,4,21,Standard,3224.55,287,1
CUST_1130,52,Female,1,21,7,13,Standard,1550.71,105,1
CUST_1131,47,Female,50,27,6,16,Basic,3581.08,149,0
CUST_1132,48,Female,1,26,3,26,Basic,929.73,272,1
CUST_1133,66,Female,58,16,3,12,Basic,4176.75,276,0
CUST_1134,22,Female,26,6,5,0,Basic,2902.06,299,0
CUST_1135,61,Female,45,25,5,4,Premium,2961.06,172,0
CUST_1136,67,Female,20,12,8,25,Premium,1127.9,47,1
CUST_1137,31,Male,52,11,4,12,Basic,463.13,114,0
CUST_1138,28,Female,23,15,7,26,Basic,2377.15,275,1
CUST_1139,26,Female,10,15,4,24,Standard,3116.5,304,1
CUST_1140,51,Female,59,16,1,13,Premium,565.73,207,0
CUST_1141,29,Male,11,10,5,23,Premium,4757.62,242,0
CUST_1142,52,Male,41,12,8,2,Basic,4904.03,301,0
CUST_1143,52,Female,41,28,2,14,Premium,2772.74,196,0
CUST_1144,18,Female,5,13,0,18,Standard,4755.34,164,0
CUST_1145,57,Female,58,4,0,16,Standard,979.28,176,0
CUST_1146,39,Male,1,7,2,29,Premium,224.56,343,1
CUST_1147,46,Male,17,22,9,2,Basic,293.11,271,1
CUST_1148,25,Female,22,2,4,15,Premium,2978.81,110,0
CUST_1149,28,Male,34,26,2,13,Standard,402.05,172,0
CUST_1150,58,Female,56,27,8,11,Basic,4796.87,352,0
CUST_1151,54,Male,45,27,7,27,Premium,795.47,202,1
CUST_1152,31,Male,41,27,2,11,Basic,1593.14,168,0
CUST_1153,47,Female,29,15,8,28,Basic,4130.34,102,1
CUST_1154,52,Female,4,8,5,10,Standard,1171.83,86,0
CUST_1155,38,Female,5,7,6,16,Basic,1290.55,142,1
CUST_1156,54,Female,11,15,3,7,Premium,3247.31,337,0
CUST_1157,22,Male,56,23,3,16,Basic,1452.82,213,0
CUST_1158,36,Male,51,14,1,20,Basic,1165.49,51,1
CUST_1159,31,Male,21,8,4,24,Premium,1345.47,112,1
CUST_1160,43,Female,35,28,7,22,Standard,2504.17,271,1
CUST_1161,21,Male,12,12,6,19,Standard,4833.89,65,0
CUST_1162,42,Female,26,13,6,10,Premium,4177.97,344,0
CUST_1163,62,Male,51,11,5,24,Premium,1494.59,183,0
CUST_1164,59,Female,19,17,2,24,Standard,1880.53,332,1
CUST_1165,42,Female,45,29,4,1,Basic,2376.11,10,0
CUST_1166,35,Male,7,17,0,9,Premium,4896.76,234,0
CUST_1167,57,Female,47,24,6,9,Basic,944.71,298,0
CUST_1168,25,Female,55,4,8,10,Premium,1851.67,244,0
CUST_1169,56,Male,7,21,0,27,Standard,3674.19,351,0
CUST_1170,57,Female,26,8,1,5,Basic,4823.32,267,0
CUST_1171,31,Female,40,5,2,3,Basic,862.81,118,0
CUST_1172,49,Female,5,26,2,23,Premium,1214.16,144,0
CUST_1173,68,Male,21,16,7,11,Basic,1205.9,201,0
CUST_1174,55,Male,14,4,6,10,Premium,202.57,239,0
CUST_1175,50,Female,4,28,5,22,Standard,3060.17,334,0
CUST_1176,40,Male,23,22,9,22,Basic,3386.45,246,1
CUST_1177,32,Female,42,29,9,26,Premium,3052.38,346,1
CUST_1178,50,Female,20,15,3,25,Basic,449.48,8,1
CUST_1179,42,Female,15,12,8,24,Premium,439.23,152,1
CUST_1180,34,Female,50,5,0,12,Premium,1130.89,211,0
CUST_1181,50,Female,52,23,1,4,Premium,1522.44,158,0
CUST_1182,64,Male,45,16,3,5,Standard,3954.06,58,0
CUST_1183,19,Female,29,14,2,0,Basic,881.01,86,0
CUST_1184,31,Male,8,10,0,5,Standard,316.05,55,0
CUST_1185,57,Male,41,7,4,17,Premium,2030.54,201,0
CUST_1186,57,Female,48,13,6,21,Premium,2140.32,122,1
CUST_1187,68,Female,19,20,1,8,Standard,2309.45,108,0
CUST_1188,56,Male,48,28,4,23,Standard,4151.83,304,0
CUST_1189,68,Male,39,29,5,24,Basic,580.23,132,1
CUST_1190,23,Male,46,5,6,28,Premium,3549.32,198,1
CUST_1191,23,Female,28,29,0,14,Standard,1755.93,47,0
CUST_1192,20,Male,46,3,6,25,Premium,1618.9,228,1
CUST_1193,24,Female,57,15,3,7,Premium,4669.46,245,0
CUST_1194,68,Female,27,4,7,18,Basic,1317.5,203,1
CUST_1195,25,Female,4,15,3,23,Basic,3248.41,261,0
CUST_1196,59,Male,58,14,5,15,Basic,1448.13,178,0
CUST_1197,69,Female,15,20,8,5,Standard,2585.01,24,0
CUST_1198,32,Female,35,19,4,28,Premium,3952.84,175,1
CUST_1199,64,Female,37,13,3,5,Standard,4420.44,274,0
CUST_1200,46,Female,1,10,7,21,Standard,4209.62,340,1
CUST_1201,50,Female,3,21,8,2,Basic,2952.69,261,1
CUST_1202,69,Male,47,5,3,9,Premium,1319.2,286,0
CUST_1203,47,Female,24,27,2,0,Premium,3340.04,1,0
CUST_1204,56,Female,27,23,7,27,Basic,3578.53,86,1
CUST_1205,44,Male,40,20,4,13,Premium,152.39,338,0
CUST_1206,53,Female,36,29,1,3,Basic,2252.13,69,0
CUST_1207,46,Male,34,20,9,25,Standard,4231.98,31,1
CUST_1208,55,Female,29,25,8,11,Standard,2498.98,198,0
CUST_1209,50,Male,24,6,2,5,Basic,1625.74,91,0
CUST_1210,54,Male,24,4,1,10,Standard,4371.81,349,0
CUST_1211,44,Female,42,2,0,11,Standard,863.82,16,0
CUST_1212,50,Female,4,22,7,9,Basic,1111.58,310,1
CUST_1213,21,Female,3,16,2,17,Standard,3468.12,276,1
CUST_1214,39,Male,34,18,6,6,Premium,1826.94,338,0
CUST_1215,19,Male,57,5,0,6,Standard,3593.78,162,0
CUST_1216,27,Male,49,22,0,10,Basic,872.75,192,0
CUST_1217,22,Female,23,4,8,3,Premium,1336.12,151,1
CUST_1218,27,Male,53,13,7,19,Premium,867.57,113,1
CUST_1219,50,Male,56,19,2,0,Standard,4769.26,273,0
CUST_1220,55,Female,52,23,5,12,Premium,2086.48,176,0
CUST_1221,30,Male,23,2,2,17,Basic,1752.38,149,0
CUST_1222,48,Male,45,13,3,8,Premium,169.59,178,0
CUST_1223,64,Female,5,11,0,25,Standard,851.75,223,0
CUST_1224,53,Male,31,22,4,23,Standard,2163.57,259,1
CUST_1225,62,Female,53,29,0,23,Premium,435.66,273,1
CUST_1226,41,Female,41,4,0,8,Basic,2602.62,189,0
CUST_1227,69,Female,57,22,9,22,Basic,2329.58,306,1
CUST_1228,32,Female,57,20,6,28,Standard,3859.12,90,1
CUST_1229,46,Female,54,20,5,8,Standard,3333.03,343,0
CUST_1230,25,Male,6,15,1,9,Basic,2285.14,262,0
CUST_1231,22,Male,37,4,1,27,Premium,1200.84,156,1
CUST_1232,46,Female,57,9,6,1,Premium,3661.63,200,0
CUST_1233,64,Female,10,7,0,5,Premium,3568.52,55,0
CUST_1234,21,Male,40,19,1,14,Premium,851.15,254,0
CUST_1235,29,Female,7,19,7,2,Basic,4582.28,173,0
CUST_1236,62,Female,39,6,5,10,Standard,415.59,200,0
CUST_1237,19,Female,38,6,1,5,Standard,369.68,102,0
CUST_1238,44,Male,21,20,6,2,Premium,1018.02,285,0
CUST_1239,48,Male,20,15,3,23,Basic,4556.36,151,0
CUST_1240,68,Female,3,15,1,10,Basic,2647.99,111,0
CUST_1241,68,Female,51,25,5,14,Premium,3960.91,266,0
CUST_1242,53,Male,22,20,8,12,Premium,1216.43,91,0
CUST_1243,53,Male,47,9,8,19,Premium,2502.09,177,1
CUST_1244,43,Female,4,4,7,27,Standard,1855.62,231,1
CUST_1245,60,Female,28,18,2,9,Premium,4156.36,29,0
CUST_1246,44,Male,12,18,2,5,Standard,210.76,301,0
CUST_1247,22,Male,38,5,1,14,Basic,1294.83,195,0
CUST_1248,37,Male,51,20,4,24,Basic,847.61,307,1
CUST_1249,28,Female,36,23,3,17,Standard,4310.03,239,0
CUST_1250,27,Male,47,11,6,17,Standard,2390.96,357,0
CUST_1251,57,Female,41,5,3,6,Standard,2080.68,267,0
CUST_1252,55,Male,5,22,8,14,Standard,2302.47,214,1
CUST_1253,23,Male,13,26,1,17,Premium,4862.43,82,0
CUST_1254,25,Male,23,4,5,17,Basic,4266.31,128,1
CUST_1255,40,Male,58,29,6,19,Premium,3561.21,262,1
CUST_1256,64,Female,50,12,3,8,Standard,1523.35,67,0
CUST_1257,43,Female,30,2,5,23,Premium,909.35,62,1
CUST_1258,63,Male,37,13,6,1,Premium,4615.02,133,0
CUST_1259,60,Female,25,10,3,7,Basic,2173.07,137,0
CUST_1260,29,Male,48,9,7,19,Premium,1465.9,28,1
CUST_1261,43,Male,27,10,8,1,Basic,2407.51,211,0
CUST_1262,30,Male,51,7,0,10,Standard,4597.45,205,0
CUST_1263,57,Male,14,4,6,25,Premium,1996.63,253,1
CUST_1264,35,Female,57,19,8,6,Standard,2856.94,38,0
CUST_1265,42,Male,48,10,9,5,Basic,4034.53,43,0
CUST_1266,50,Male,59,3,4,29,Standard,2192.95,117,1
CUST_1267,64,Female,47,25,1,9,Standard,1244.35,190,0
CUST_1268,57,Male,54,21,9,4,Basic,4973.18,46,0
CUST_1269,60,Male,36,29,5,10,Standard,4787.2,166,0
CUST_1270,29,Male,39,19,6,0,Standard,4233.05,305,0
